product_name,description,category,subcategory,price_value,price_raw,currency,source,seller,location,url,ratings,reviews,source_file,renewable_type,product_type,document_text,summary,doc_id
AT2PW 100A Tuya WiFi Din Rail Energy Meter Smart Switch Remote Control AC 220V 110V Digital Volt Amp Kwh Frequency Factor Meter,,solar,meter,1842.0,"1,842",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,AT2PW 100A Tuya WiFi Din Rail Energy Meter Smart Switch Remote Control AC 220V 110V Digital Volt Amp Kwh Frequency Factor Meter. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1842.0. Source: amazon. Ratings:  ( reviews). URL: .,AT2PW 100A Tuya WiFi Din Rail Energy Meter Smart Switch Remote Control AC 220V 110V Digital Volt Amp Kwh Frequency Factor Meter.,prod_001495
"meross Matter Presence Sensor MS605, Battery-Powered 4-in-1 Smart Motion Sensor with AI Learning, IP67 PIR & Light & mmWave R ar, Matter Over Thre , Supports Home Assistant, HomeKit, Alexa (1 Pack)",,solar,battery,1848.0,"1,848",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,battery,"meross Matter Presence Sensor MS605, Battery-Powered 4-in-1 Smart Motion Sensor with AI Learning, IP67 PIR & Light & mmWave R ar, Matter Over Thre , Supports Home Assistant, HomeKit, Alexa (1 Pack). Category: solar/battery. Renewable: solar. Type: battery. Price: PHP 1848.0. Source: amazon. Ratings:  ( reviews). URL: .","meross Matter Presence Sensor MS605, Battery-Powered 4-in-1 Smart Motion Sensor with AI Learning, IP67 PIR & Light & mmWave R ar, Matter Over Thre , Supports Home Assistant, HomeKit, Alexa (1 Pack).",prod_001496
diymore WiFi Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter,,solar,meter,1663.0,"1,663",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,diymore WiFi Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1663.0. Source: amazon. Ratings:  ( reviews). URL: .,diymore WiFi Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter.,prod_001497
AC110V 220V 80A Tuya App Smart Two-Way Bilateral WiFi Energy Meter with 2PCS 80A CT Current Transformers Clamps Sensors KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter,,solar,meter,2773.0,"2,773",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,AC110V 220V 80A Tuya App Smart Two-Way Bilateral WiFi Energy Meter with 2PCS 80A CT Current Transformers Clamps Sensors KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 2773.0. Source: amazon. Ratings:  ( reviews). URL: .,AC110V 220V 80A Tuya App Smart Two-Way Bilateral WiFi Energy Meter with 2PCS 80A CT Current Transformers Clamps Sensors KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter.,prod_001498
Smart Power Meter Switch - Electricity Voltage Current Meter - Power Monitor Energy Meter - Smart Energy Circuit Breaker - AC85‑300V 63A,,solar,meter,3487.0,"3,487",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Smart Power Meter Switch - Electricity Voltage Current Meter - Power Monitor Energy Meter - Smart Energy Circuit Breaker - AC85‑300V 63A. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 3487.0. Source: amazon. Ratings:  ( reviews). URL: .,Smart Power Meter Switch - Electricity Voltage Current Meter - Power Monitor Energy Meter - Smart Energy Circuit Breaker - AC85‑300V 63A.,prod_001499
"For Tuya 2 Way WiFi Energy Meter Bidirection 1/2 Channel Smart-Home Energy Monitor with Clamp App Monitor, KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter(2 Way)",,solar,meter,1668.0,"1,668",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,"For Tuya 2 Way WiFi Energy Meter Bidirection 1/2 Channel Smart-Home Energy Monitor with Clamp App Monitor, KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter(2 Way). Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1668.0. Source: amazon. Ratings:  ( reviews). URL: .","For Tuya 2 Way WiFi Energy Meter Bidirection 1/2 Channel Smart-Home Energy Monitor with Clamp App Monitor, KWh Power Eenrgy Electricity Consumption Monitor Meter Voltmeter Ammeter(2 Way).",prod_001500
KETOTEK Single Phase Energy Meter Din Rail Electricity Usage Monitor AC 40-300V 100A Voltmeter Ammeter Watt Kwh Frequency Power Meter Built-in CT 110V,,solar,meter,1663.0,"1,663",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,KETOTEK Single Phase Energy Meter Din Rail Electricity Usage Monitor AC 40-300V 100A Voltmeter Ammeter Watt Kwh Frequency Power Meter Built-in CT 110V. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1663.0. Source: amazon. Ratings:  ( reviews). URL: .,KETOTEK Single Phase Energy Meter Din Rail Electricity Usage Monitor AC 40-300V 100A Voltmeter Ammeter Watt Kwh Frequency Power Meter Built-in CT 110V.,prod_001501
Aeotec by Aeon Labs ZW095 ZW095-A Home Energy Meter Gen5 Zwave Power Monitor Small White,,solar,meter,7148.0,"7,148",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Aeotec by Aeon Labs ZW095 ZW095-A Home Energy Meter Gen5 Zwave Power Monitor Small White. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 7148.0. Source: amazon. Ratings:  ( reviews). URL: .,Aeotec by Aeon Labs ZW095 ZW095-A Home Energy Meter Gen5 Zwave Power Monitor Small White.,prod_001502
"AC Digital Energy Meter,AC 80-270V 100A Ampermeter Voltmeter Ammeter Voltage Tester Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT)",,solar,meter,1231.0,"1,231",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,"AC Digital Energy Meter,AC 80-270V 100A Ampermeter Voltmeter Ammeter Voltage Tester Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT). Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1231.0. Source: amazon. Ratings:  ( reviews). URL: .","AC Digital Energy Meter,AC 80-270V 100A Ampermeter Voltmeter Ammeter Voltage Tester Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT).",prod_001503
Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Ammeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT),,solar,meter,1293.0,"1,293",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Ammeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT). Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1293.0. Source: amazon. Ratings:  ( reviews). URL: .,Digital Single Phase Energy Meter Tester Electricity Usage Monitor AC 110V 40V~300V 100A Ampermeter Power Voltmeter Ammeter Voltage Amps Watt Kwh Frequency Power Factor Meter Multimeter (Built-in CT).,prod_001504
D52-2066 Single Phase Energy Meter with LCD Display Din Rail Electricity Usage Monitor for Voltage Current Power KWh Frequency Power Factor - 220V AC 40V-300V 100A Household & Industrial Use,,solar,meter,1349.0,"1,349",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,D52-2066 Single Phase Energy Meter with LCD Display Din Rail Electricity Usage Monitor for Voltage Current Power KWh Frequency Power Factor - 220V AC 40V-300V 100A Household & Industrial Use. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1349.0. Source: amazon. Ratings:  ( reviews). URL: .,D52-2066 Single Phase Energy Meter with LCD Display Din Rail Electricity Usage Monitor for Voltage Current Power KWh Frequency Power Factor - 220V AC 40V-300V 100A Household & Industrial Use.,prod_001505
Smart Energy Meter Power Consumption KWh Leakage Circuit Breaker Timer Switch Relay Voltmeter for EWeLink(1P),,solar,meter,1810.0,"1,810",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Smart Energy Meter Power Consumption KWh Leakage Circuit Breaker Timer Switch Relay Voltmeter for EWeLink(1P). Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1810.0. Source: amazon. Ratings:  ( reviews). URL: .,Smart Energy Meter Power Consumption KWh Leakage Circuit Breaker Timer Switch Relay Voltmeter for EWeLink(1P).,prod_001506
QWORK Digital DIN Rail AC Power Meter 40-300V 100A 6-in-1 Monitor – HD Color LCD Display for Energy Voltage Current & Wattage – Ideal for Home Distribution Box Solar Inverter & RV,,solar,inverter,860.0,860,PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,inverter,QWORK Digital DIN Rail AC Power Meter 40-300V 100A 6-in-1 Monitor – HD Color LCD Display for Energy Voltage Current & Wattage – Ideal for Home Distribution Box Solar Inverter & RV. Category: solar/inverter. Renewable: solar. Type: inverter. Price: PHP 860.0. Source: amazon. Ratings:  ( reviews). URL: .,QWORK Digital DIN Rail AC Power Meter 40-300V 100A 6-in-1 Monitor – HD Color LCD Display for Energy Voltage Current & Wattage – Ideal for Home Distribution Box Solar Inverter & RV.,prod_001507
"Electric Meter, KWh Meter, Single Phase 4P LED DIN-Rail Electricity Power Consumption Wattmeter Energy Meter, 10-40A",,solar,meter,1286.0,"1,286",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,"Electric Meter, KWh Meter, Single Phase 4P LED DIN-Rail Electricity Power Consumption Wattmeter Energy Meter, 10-40A. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1286.0. Source: amazon. Ratings:  ( reviews). URL: .","Electric Meter, KWh Meter, Single Phase 4P LED DIN-Rail Electricity Power Consumption Wattmeter Energy Meter, 10-40A.",prod_001508
"Victron Energy Smart Battery Shunt - Battery Monitor (Bluetooth) - Victron Smart Shunt with Detailed in-app Insights - 6.5V-70V, 300 amp",,solar,battery,5290.0,"5,290",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,battery,"Victron Energy Smart Battery Shunt - Battery Monitor (Bluetooth) - Victron Smart Shunt with Detailed in-app Insights - 6.5V-70V, 300 amp. Category: solar/battery. Renewable: solar. Type: battery. Price: PHP 5290.0. Source: amazon. Ratings:  ( reviews). URL: .",Victron Energy Smart Battery Shunt - Battery Monitor (Bluetooth) - Victron Smart Shunt with Detailed in-app Insights - 6.,prod_001509
AC 80-260V 100A Multi-Function Power Monitor LCD Digital Display Voltage Current Frequency Power Factor Energy Meter Ammeter Voltmeter with Split Core Current Transformer,,solar,meter,1047.0,"1,047",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,AC 80-260V 100A Multi-Function Power Monitor LCD Digital Display Voltage Current Frequency Power Factor Energy Meter Ammeter Voltmeter with Split Core Current Transformer. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 1047.0. Source: amazon. Ratings:  ( reviews). URL: .,AC 80-260V 100A Multi-Function Power Monitor LCD Digital Display Voltage Current Frequency Power Factor Energy Meter Ammeter Voltmeter with Split Core Current Transformer.,prod_001510
"Level 2 EV Charger with Energy Meter, 48Amp/11.5KW, J1772 Wall Electric Car Charger with Dual Temp Sensors(Exclusive), Wi-Fi(2.4 GHz), RFID, Smart App, CT Clamps for Lo Balancing, Black-Gray",,solar,meter,27517.0,"27,517",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,"Level 2 EV Charger with Energy Meter, 48Amp/11.5KW, J1772 Wall Electric Car Charger with Dual Temp Sensors(Exclusive), Wi-Fi(2.4 GHz), RFID, Smart App, CT Clamps for Lo Balancing, Black-Gray. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 27517.0. Source: amazon. Ratings:  ( reviews). URL: .","Level 2 EV Charger with Energy Meter, 48Amp/11.",prod_001511
"Rail Type Meter, AC Voltage Meter, Power Consumption Meter, Electricity Usage Tracker, D522066 Household WattHour Meter Rail Type 220V Smart Single Phase Energy Meter AC40.0300.0V",,solar,meter,1616.0,"1,616",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,mounting_system,"Rail Type Meter, AC Voltage Meter, Power Consumption Meter, Electricity Usage Tracker, D522066 Household WattHour Meter Rail Type 220V Smart Single Phase Energy Meter AC40.0300.0V. Category: solar/meter. Renewable: solar. Type: mounting_system. Price: PHP 1616.0. Source: amazon. Ratings:  ( reviews). URL: .","Rail Type Meter, AC Voltage Meter, Power Consumption Meter, Electricity Usage Tracker, D522066 Household WattHour Meter Rail Type 220V Smart Single Phase Energy Meter AC40.",prod_001512
"Home Energy Monitor, 110V EV Charger Pass-Through Power Meter, IP65 Waterproof, Portable Electricity Usage Monitor for RV Outdoor Generator Household Appliances",,wind,generator,2464.0,"2,464",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,wind,generator,"Home Energy Monitor, 110V EV Charger Pass-Through Power Meter, IP65 Waterproof, Portable Electricity Usage Monitor for RV Outdoor Generator Household Appliances. Category: wind/generator. Renewable: wind. Type: generator. Price: PHP 2464.0. Source: amazon. Ratings:  ( reviews). URL: .","Home Energy Monitor, 110V EV Charger Pass-Through Power Meter, IP65 Waterproof, Portable Electricity Usage Monitor for RV Outdoor Generator Household Appliances.",prod_001513
WiFi Smart Energy Meter Power Consumption Kwh Meter Circuit Breaker Time Timer Switch Relay Voltmeter for Smart Home,,solar,meter,3697.0,"3,697",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,WiFi Smart Energy Meter Power Consumption Kwh Meter Circuit Breaker Time Timer Switch Relay Voltmeter for Smart Home. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 3697.0. Source: amazon. Ratings:  ( reviews). URL: .,WiFi Smart Energy Meter Power Consumption Kwh Meter Circuit Breaker Time Timer Switch Relay Voltmeter for Smart Home.,prod_001514
3 Phase Energy Meter 220/380V 20-80A Digital KWh Power Meter 4 Wire DIN Rail Electric Power Consumption Panel Meter Two Connection Modes,,solar,panel,1723.0,"1,723",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,panel,3 Phase Energy Meter 220/380V 20-80A Digital KWh Power Meter 4 Wire DIN Rail Electric Power Consumption Panel Meter Two Connection Modes. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1723.0. Source: amazon. Ratings:  ( reviews). URL: .,3 Phase Energy Meter 220/380V 20-80A Digital KWh Power Meter 4 Wire DIN Rail Electric Power Consumption Panel Meter Two Connection Modes.,prod_001515
Hilitand Energy Meter Protector 3 Phase Voltage Monitor Power Factor Frequency 60 to 300V 100A LCD Display,,solar,meter,5279.0,"5,279",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Hilitand Energy Meter Protector 3 Phase Voltage Monitor Power Factor Frequency 60 to 300V 100A LCD Display. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 5279.0. Source: amazon. Ratings:  ( reviews). URL: .,Hilitand Energy Meter Protector 3 Phase Voltage Monitor Power Factor Frequency 60 to 300V 100A LCD Display.,prod_001516
Tuya Smart WiFi Circuit Breaker 1-63A Energy Meter kWh Voltage Current Protection Timer Switch Smart Life App Remote Control-1-63A,,solar,meter,3389.0,"3,389",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,meter,Tuya Smart WiFi Circuit Breaker 1-63A Energy Meter kWh Voltage Current Protection Timer Switch Smart Life App Remote Control-1-63A. Category: solar/meter. Renewable: solar. Type: meter. Price: PHP 3389.0. Source: amazon. Ratings:  ( reviews). URL: .,Tuya Smart WiFi Circuit Breaker 1-63A Energy Meter kWh Voltage Current Protection Timer Switch Smart Life App Remote Control-1-63A.,prod_001517
KETOTEK Digital Ammeter Voltage Meter AC 40-300V 100A Power Energy Panel Meter LCD Display Voltmeter Multimeter Volt Amp Watt Monitor with Current Transformer CT,,solar,panel,1416.0,"1,416",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,panel,KETOTEK Digital Ammeter Voltage Meter AC 40-300V 100A Power Energy Panel Meter LCD Display Voltmeter Multimeter Volt Amp Watt Monitor with Current Transformer CT. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1416.0. Source: amazon. Ratings:  ( reviews). URL: .,KETOTEK Digital Ammeter Voltage Meter AC 40-300V 100A Power Energy Panel Meter LCD Display Voltmeter Multimeter Volt Amp Watt Monitor with Current Transformer CT.,prod_001518
DDSU666 DTSU666 80A Single Three Phase MODBUS RS485 Bi-Directional Smart Energy Power KWH Electric Solar Meter Wattmeter(DDSU666 80A),,solar,,4058.0,"4,058",PHP,amazon,,,,,,amazon_products_Smart_energy_meter.csv,solar,,DDSU666 DTSU666 80A Single Three Phase MODBUS RS485 Bi-Directional Smart Energy Power KWH Electric Solar Meter Wattmeter(DDSU666 80A). Category: solar/. Renewable: solar. Type: . Price: PHP 4058.0. Source: amazon. Ratings:  ( reviews). URL: .,DDSU666 DTSU666 80A Single Three Phase MODBUS RS485 Bi-Directional Smart Energy Power KWH Electric Solar Meter Wattmeter(DDSU666 80A).,prod_001519
